simulation,phase,date,home_team,away_team,lambda_home,lambda_away,home_goals,away_goals,elo_diff,home_avg_goals_scored,home_avg_goals_conceded,away_avg_goals_scored,away_avg_goals_conceded,h2h_matches,h2h_home_avg_goals,h2h_away_avg_goals,h2h_home_win_rate,home_wc_participations,away_wc_participations,is_home_home,is_neutral,competition_friendly,competition_qualifier
59,Group stage,2026-06-12,United States,Paraguay,1.3273921012878418,1.1478886604309082,4,2,-90.4406608260008,1.7,1.6,1.0,1.0,1.0,2.0,1.0,1.0,11.0,8.0,1.0,0.0,0.0,0.0
59,Group stage,2026-06-13,Australia,Turkey,1.306311845779419,1.4813357591629028,2,1,-47.69773714089274,1.5,0.9,2.1,1.4,0.0,1.5,2.1,0.33,6.0,2.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-13,Brazil,Morocco,1.3794176578521729,1.0310763120651245,1,1,71.7854817950124,1.8,0.8,1.8,0.5,1.0,1.0,2.0,0.0,22.0,6.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-13,Haiti,Scotland,0.8986091017723083,1.6037302017211914,1,0,-128.96035980586862,1.2,1.1,1.8,1.2,0.0,1.2,1.8,0.33,1.0,8.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-13,Qatar,Switzerland,0.5497463941574097,2.393497943878174,0,5,-360.84472108477416,0.9,1.9,2.5,0.8,0.0,0.9,2.5,0.33,1.0,12.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-14,Germany,Curaçao,2.8003809452056885,0.6807331442832947,2,1,361.1352259778141,2.3,1.1,1.6,1.3,0.0,2.3,1.6,0.33,20.0,0.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-14,Ivory Coast,Ecuador,0.7578378915786743,1.6096333265304565,0,0,-219.15155902699053,2.0,0.7,0.7,0.4,0.0,2.0,0.7,0.33,3.0,4.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-14,Netherlands,Japan,1.4094085693359375,1.0377333164215088,2,1,19.05367466640928,3.0,0.6,1.8,0.7,0.0,3.0,1.8,0.33,11.0,7.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-14,Sweden,Tunisia,1.4389334917068481,1.2469319105148315,2,2,22.565366858667858,1.6,1.8,1.4,1.0,0.0,1.6,1.4,0.33,13.0,6.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-15,Belgium,Egypt,1.4515180587768555,0.9129274487495422,0,4,99.79242592327387,3.5,1.0,1.3,0.8,1.0,1.0,2.0,0.0,14.0,3.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-15,Iran,New Zealand,1.6201878786087036,0.738328218460083,2,0,142.34033556219924,1.6,0.7,0.9,1.5,0.0,1.6,0.9,0.33,6.0,2.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-15,Saudi Arabia,Uruguay,0.7248218059539795,1.7654508352279663,4,1,-283.38107610897714,0.9,1.3,1.0,0.9,0.0,0.9,1.0,0.33,6.0,14.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-15,Spain,Cape Verde,3.966179609298706,0.5665221810340881,7,0,563.2850614519855,3.1,0.8,1.7,1.0,0.0,3.1,1.7,0.33,16.0,0.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-16,Argentina,Algeria,2.156207323074341,0.7074368596076965,4,3,323.48300707879844,2.5,0.4,2.3,0.5,0.0,2.5,2.3,0.33,18.0,4.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-16,Austria,Jordan,2.314819097518921,0.9839795827865601,2,0,80.9944962008201,2.8,0.5,2.0,1.5,0.0,2.8,2.0,0.33,7.0,0.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-16,France,Senegal,2.243558645248413,0.8569515347480774,3,0,209.2497238875883,2.7,1.1,2.5,0.6,0.0,2.7,2.5,0.33,16.0,3.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-16,Iraq,Norway,0.7500935196876526,1.7158862352371216,1,1,-223.33641759859006,1.1,0.7,3.1,0.6,0.0,1.1,3.1,0.33,1.0,3.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-17,England,Croatia,1.630310297012329,1.0758646726608276,1,2,94.46756707201507,2.2,0.5,2.9,0.8,0.0,2.2,2.9,0.33,16.0,6.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-17,Ghana,Panama,0.8218146562576294,1.872027039527893,0,2,-237.5714618522527,1.5,1.3,1.3,0.8,0.0,1.5,1.3,0.33,4.0,1.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-17,Portugal,DR Congo,2.063178300857544,0.639021098613739,0,2,275.4864091486654,2.6,1.0,1.2,0.3,0.0,2.6,1.2,0.33,8.0,1.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-17,Uzbekistan,Colombia,0.7373384833335876,1.79137122631073,0,1,-213.1223064060914,1.5,0.7,2.1,1.0,0.0,1.5,2.1,0.33,0.0,6.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-18,Canada,Qatar,2.342475414276123,0.44109871983528137,2,0,305.89185774306407,0.9,0.4,0.9,2.1,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0
59,Group stage,2026-06-18,Czech Republic,South Africa,1.5427747964859009,0.9496650695800781,2,1,131.39291214006926,1.7,1.3,1.4,1.1,0.0,1.7,1.4,0.33,2.0,4.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-18,Mexico,South Korea,1.578730583190918,0.9323676228523254,1,0,95.4461194792193,1.0,0.8,1.4,1.3,1.0,2.0,2.0,0.0,18.0,12.0,1.0,0.0,0.0,0.0
59,Group stage,2026-06-18,Switzerland,Bosnia and Herzegovina,2.4129936695098877,0.7364706993103027,2,1,287.8325858462799,2.6,0.6,2.0,1.1,0.0,2.6,2.0,0.33,13.0,2.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-19,Brazil,Haiti,2.304666519165039,0.642876148223877,3,1,312.33448841443465,1.9,0.9,1.2,1.0,0.0,1.9,1.2,0.33,23.0,2.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-19,Scotland,Morocco,0.8330619931221008,1.7019611597061157,2,4,-205.11340108388777,1.7,1.0,1.6,0.4,0.0,1.7,1.6,0.33,9.0,7.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-19,Turkey,Paraguay,1.433104395866394,1.1904010772705078,1,1,52.99914318295032,2.0,1.5,1.0,1.4,0.0,2.0,1.0,0.33,3.0,9.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-19,United States,Australia,1.3505688905715942,1.221274971961975,0,4,-76.40344703052142,1.9,1.7,1.6,1.0,1.0,2.0,1.0,1.0,12.0,7.0,1.0,0.0,0.0,0.0
59,Group stage,2026-06-20,Ecuador,Curaçao,2.2680156230926514,0.5995531678199768,6,0,386.96667244178843,0.7,0.4,1.6,1.4,0.0,0.7,1.6,0.33,5.0,1.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-20,Germany,Ivory Coast,1.917075514793396,0.8597310781478882,3,0,173.14543659222227,2.4,1.0,1.7,0.7,0.0,2.4,1.7,0.33,21.0,4.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-20,Netherlands,Sweden,2.5421292781829834,0.9647365808486938,2,0,269.76283661348316,3.0,0.7,1.6,2.0,0.0,3.0,1.6,0.33,12.0,14.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-20,Tunisia,Japan,0.8253782987594604,1.7157495021820068,0,3,-212.6702564949237,1.5,1.1,1.9,0.8,0.0,1.5,1.9,0.33,7.0,8.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-21,Belgium,Iran,1.2383486032485962,1.5196000337600708,0,0,-78.33012976805094,3.4,1.3,1.6,0.7,0.0,3.4,1.6,0.33,15.0,7.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-21,New Zealand,Egypt,0.8671932220458984,1.6595816612243652,0,0,-163.23172823623463,0.8,1.7,1.7,0.5,1.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-21,Spain,Saudi Arabia,2.6805713176727295,0.7161431312561035,1,1,452.8250378879229,3.3,0.4,1.3,1.4,0.0,3.3,1.3,0.33,17.0,7.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-21,Uruguay,Cape Verde,2.1487605571746826,0.7824628949165344,2,0,228.35987135276605,1.1,1.1,1.4,1.7,0.0,1.1,1.4,0.33,15.0,1.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-22,Argentina,Austria,2.233048439025879,0.7982361912727356,4,0,283.05962752654955,2.5,0.6,2.8,0.4,0.0,2.5,2.8,0.33,19.0,8.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-22,France,Iraq,2.6000447273254395,0.5445152521133423,6,0,399.1011739624005,2.6,0.6,1.1,0.8,0.0,2.6,1.1,0.33,17.0,2.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-22,Jordan,Algeria,1.0092257261276245,1.6138432025909424,1,3,-93.8274561341882,1.8,1.4,2.1,0.8,0.0,1.8,2.1,0.33,1.0,5.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-22,Norway,Senegal,1.432883381843567,1.009460687637329,1,1,47.916684086466375,2.9,0.7,1.7,0.9,0.0,2.9,1.7,0.33,4.0,4.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-23,Colombia,DR Congo,1.8879804611206055,0.6941083073616028,2,1,220.3753177041035,2.2,1.0,1.3,0.3,0.0,2.2,1.3,0.33,7.0,2.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-23,England,Ghana,2.578239679336548,0.7511011362075806,2,0,437.72361999173404,2.2,0.7,1.4,1.3,0.0,2.2,1.4,0.33,17.0,5.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-23,Panama,Croatia,1.0038495063781738,1.5612530708312988,1,1,-145.06582301982075,1.5,0.8,2.4,0.9,0.0,1.5,2.4,0.33,2.0,7.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-23,Portugal,Uzbekistan,1.7716563940048218,0.8573058247566223,4,2,146.03671384213908,2.4,1.1,1.3,0.6,0.0,2.4,1.3,0.33,9.0,1.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-24,Bosnia and Herzegovina,Qatar,1.893434762954712,0.8804553151130676,3,2,98.05452789871106,2.0,1.1,0.7,2.1,0.0,2.0,0.7,0.33,2.0,2.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-24,Canada,Switzerland,1.1061936616897583,1.0153096914291382,1,0,-83.35067577476275,1.0,0.3,2.4,0.7,0.0,1.0,2.4,0.33,3.0,13.0,1.0,0.0,0.0,0.0
59,Group stage,2026-06-24,Mexico,Czech Republic,1.7916629314422607,0.6730212569236755,2,0,172.834936362726,1.1,0.4,1.8,0.9,0.0,1.1,1.8,0.33,18.0,2.0,1.0,0.0,0.0,0.0
59,Group stage,2026-06-24,Morocco,Haiti,2.029592752456665,0.6456310749053955,1,1,286.7045596683324,1.8,0.6,1.2,1.1,0.0,1.8,1.2,0.33,7.0,2.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-24,Scotland,Brazil,0.7357064485549927,2.293978691101074,0,1,-298.60750150105673,1.5,1.4,2.1,1.0,0.0,1.5,2.1,0.33,9.0,23.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-24,South Africa,South Korea,0.8759429454803467,1.8826156854629517,0,1,-217.7057560906062,1.5,1.3,1.0,1.4,0.0,1.5,1.0,0.33,4.0,12.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-25,Curaçao,Ivory Coast,0.837515115737915,1.9942512512207031,0,2,-185.4291895772585,1.5,1.8,1.7,0.9,0.0,1.5,1.7,0.33,1.0,4.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-25,Ecuador,Germany,1.0883723497390747,1.380593180656433,1,1,-3.409572966732867,1.3,0.4,2.7,0.8,0.0,1.3,2.7,0.33,5.0,21.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-25,Japan,Sweden,1.9826383590698242,0.9958220720291138,3,3,233.57197108147307,1.6,0.8,1.2,1.9,0.0,1.6,1.2,0.33,8.0,14.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-25,Paraguay,Australia,0.9731518030166626,1.5415526628494263,0,1,-129.01043794694715,1.1,1.4,1.8,0.9,0.0,1.1,1.8,0.33,9.0,7.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-25,Tunisia,Netherlands,0.705839216709137,2.05936861038208,0,4,-328.01242368844964,1.5,1.3,2.4,0.7,0.0,1.5,2.4,0.33,7.0,12.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-25,United States,Turkey,1.499478816986084,1.4826812744140625,1,2,-111.43872458505666,1.8,1.9,2.1,1.5,1.0,1.0,2.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0
59,Group stage,2026-06-26,Cape Verde,Saudi Arabia,0.8757490515708923,2.0223121643066406,1,1,-165.54384788426796,1.3,1.8,1.3,1.5,0.0,1.3,1.3,0.33,1.0,7.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-26,Egypt,Iran,1.0040581226348877,1.1615478992462158,0,1,-40.660207894235555,1.5,0.4,1.4,0.5,0.0,1.5,1.4,0.33,4.0,7.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-26,New Zealand,Belgium,1.0696066617965698,1.6372034549713135,2,2,-112.58114942579414,0.7,1.5,3.0,1.0,0.0,0.7,3.0,0.33,3.0,15.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-26,Norway,France,0.8868393898010254,2.2359163761138916,2,2,-225.53047264220845,2.9,0.8,3.0,0.6,0.0,2.9,3.0,0.33,4.0,17.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-26,Senegal,Iraq,1.6478874683380127,0.8070895671844482,3,0,157.1679561194726,1.5,1.0,1.0,1.4,0.0,1.5,1.0,0.33,4.0,2.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-26,Uruguay,Spain,0.7354992628097534,2.2253756523132324,0,3,-300.1433463625515,1.1,1.1,3.2,0.3,0.0,1.1,3.2,0.33,15.0,17.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-27,Algeria,Austria,1.2680814266204834,1.3559311628341675,1,2,-4.983833552219721,2.2,0.9,2.4,0.8,0.0,2.2,2.4,0.33,5.0,8.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-27,Colombia,Portugal,1.784004807472229,1.2182470560073853,3,0,80.33827100332451,2.3,1.0,2.6,1.1,0.0,2.3,2.6,0.33,7.0,9.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-27,Croatia,Ghana,2.4755125045776367,0.5606021285057068,5,0,414.0377672440502,2.0,0.9,1.0,1.5,0.0,2.0,1.0,0.33,7.0,5.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-27,DR Congo,Uzbekistan,1.309285283088684,0.9408083558082581,0,0,33.91109995383067,1.3,0.5,1.5,1.0,0.0,1.3,1.5,0.33,2.0,1.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-27,Jordan,Argentina,0.4734064042568207,3.6316683292388916,0,3,-485.0195421711087,1.7,1.4,2.8,0.6,0.0,1.7,2.8,0.33,1.0,19.0,0.0,1.0,0.0,0.0
59,Group stage,2026-06-27,Panama,England,0.8880621790885925,1.8773250579833984,2,2,-158.46813032411615,1.5,0.8,2.3,0.4,0.0,1.5,2.3,0.33,2.0,17.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-11,Mexico,South Africa,2.1329286098480225,0.6023440957069397,1,2,297.64561459530705,1.1,1.0,1.5,1.1,0.0,1.1,1.5,0.33,17.0,3.0,1.0,0.0,0.0,0.0
60,Group stage,2026-06-11,South Korea,Czech Republic,1.656619668006897,0.9059049487113953,4,1,98.40437375226111,1.5,1.2,1.8,1.2,0.0,1.5,1.8,0.33,11.0,1.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-12,Canada,Bosnia and Herzegovina,2.178720712661743,0.6230993866920471,1,0,252.19701310772894,1.1,0.4,2.1,1.1,0.0,1.1,2.1,0.33,2.0,1.0,1.0,0.0,0.0,0.0
60,Group stage,2026-06-12,United States,Paraguay,1.3273921012878418,1.1478886604309082,2,1,-90.4406608260008,1.7,1.6,1.0,1.0,1.0,2.0,1.0,1.0,11.0,8.0,1.0,0.0,0.0,0.0
60,Group stage,2026-06-13,Australia,Turkey,1.306311845779419,1.4813357591629028,0,0,-47.69773714089274,1.5,0.9,2.1,1.4,0.0,1.5,2.1,0.33,6.0,2.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-13,Brazil,Morocco,1.3794176578521729,1.0310763120651245,1,1,71.7854817950124,1.8,0.8,1.8,0.5,1.0,1.0,2.0,0.0,22.0,6.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-13,Haiti,Scotland,0.8986091017723083,1.6037302017211914,3,2,-128.96035980586862,1.2,1.1,1.8,1.2,0.0,1.2,1.8,0.33,1.0,8.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-13,Qatar,Switzerland,0.5497463941574097,2.393497943878174,2,4,-360.84472108477416,0.9,1.9,2.5,0.8,0.0,0.9,2.5,0.33,1.0,12.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-14,Germany,Curaçao,2.8003809452056885,0.6807331442832947,1,0,361.1352259778141,2.3,1.1,1.6,1.3,0.0,2.3,1.6,0.33,20.0,0.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-14,Ivory Coast,Ecuador,0.7578378915786743,1.6096333265304565,1,1,-219.15155902699053,2.0,0.7,0.7,0.4,0.0,2.0,0.7,0.33,3.0,4.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-14,Netherlands,Japan,1.4094085693359375,1.0377333164215088,0,0,19.05367466640928,3.0,0.6,1.8,0.7,0.0,3.0,1.8,0.33,11.0,7.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-14,Sweden,Tunisia,1.4389334917068481,1.2469319105148315,0,2,22.565366858667858,1.6,1.8,1.4,1.0,0.0,1.6,1.4,0.33,13.0,6.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-15,Belgium,Egypt,1.4515180587768555,0.9129274487495422,2,0,99.79242592327387,3.5,1.0,1.3,0.8,1.0,1.0,2.0,0.0,14.0,3.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-15,Iran,New Zealand,1.6201878786087036,0.738328218460083,0,2,142.34033556219924,1.6,0.7,0.9,1.5,0.0,1.6,0.9,0.33,6.0,2.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-15,Saudi Arabia,Uruguay,0.7248218059539795,1.7654508352279663,0,0,-283.38107610897714,0.9,1.3,1.0,0.9,0.0,0.9,1.0,0.33,6.0,14.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-15,Spain,Cape Verde,3.966179609298706,0.5665221810340881,3,1,563.2850614519855,3.1,0.8,1.7,1.0,0.0,3.1,1.7,0.33,16.0,0.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-16,Argentina,Algeria,2.156207323074341,0.7074368596076965,3,0,323.48300707879844,2.5,0.4,2.3,0.5,0.0,2.5,2.3,0.33,18.0,4.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-16,Austria,Jordan,2.314819097518921,0.9839795827865601,1,2,80.9944962008201,2.8,0.5,2.0,1.5,0.0,2.8,2.0,0.33,7.0,0.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-16,France,Senegal,2.243558645248413,0.8569515347480774,3,3,209.2497238875883,2.7,1.1,2.5,0.6,0.0,2.7,2.5,0.33,16.0,3.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-16,Iraq,Norway,0.7500935196876526,1.7158862352371216,1,2,-223.33641759859006,1.1,0.7,3.1,0.6,0.0,1.1,3.1,0.33,1.0,3.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-17,England,Croatia,1.630310297012329,1.0758646726608276,0,0,94.46756707201507,2.2,0.5,2.9,0.8,0.0,2.2,2.9,0.33,16.0,6.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-17,Ghana,Panama,0.8218146562576294,1.872027039527893,0,6,-237.5714618522527,1.5,1.3,1.3,0.8,0.0,1.5,1.3,0.33,4.0,1.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-17,Portugal,DR Congo,2.063178300857544,0.639021098613739,2,1,275.4864091486654,2.6,1.0,1.2,0.3,0.0,2.6,1.2,0.33,8.0,1.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-17,Uzbekistan,Colombia,0.7373384833335876,1.79137122631073,0,2,-213.1223064060914,1.5,0.7,2.1,1.0,0.0,1.5,2.1,0.33,0.0,6.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-18,Canada,Qatar,2.4125895500183105,0.4896564483642578,3,1,332.5518449247347,1.0,0.4,1.1,2.0,1.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0
60,Group stage,2026-06-18,Czech Republic,South Africa,1.3657243251800537,1.2781481742858887,6,2,25.100490890784158,1.7,1.6,1.6,1.1,0.0,1.7,1.6,0.33,2.0,4.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-18,Mexico,South Korea,1.3526701927185059,1.0111980438232422,0,0,-10.846301770065793,1.0,1.0,1.7,1.3,1.0,2.0,2.0,0.0,18.0,12.0,1.0,0.0,0.0,0.0
60,Group stage,2026-06-18,Switzerland,Bosnia and Herzegovina,2.471139669418335,0.7153265476226807,2,0,314.4925730279506,2.5,0.8,2.0,1.2,0.0,2.5,2.0,0.33,13.0,2.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-19,Brazil,Haiti,2.396010637283325,0.7155488729476929,0,1,312.33448841443465,1.9,0.9,1.4,1.2,0.0,1.9,1.4,0.33,23.0,2.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-19,Scotland,Morocco,0.8372260928153992,1.702351689338684,0,1,-205.11340108388777,1.9,1.2,1.6,0.4,0.0,1.9,1.6,0.33,9.0,7.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-19,Turkey,Paraguay,1.4648059606552124,1.081957221031189,1,0,68.41174891909031,1.9,1.3,0.9,1.2,0.0,1.9,0.9,0.33,3.0,9.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-19,United States,Australia,1.4347532987594604,1.1600112915039062,0,0,-60.990841294381426,1.7,1.6,1.4,0.9,1.0,2.0,1.0,1.0,12.0,7.0,1.0,0.0,0.0,0.0
60,Group stage,2026-06-20,Ecuador,Curaçao,2.2849700450897217,0.5956242680549622,2,2,386.96667244178843,0.8,0.5,1.5,1.3,0.0,0.8,1.5,0.33,5.0,1.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-20,Germany,Ivory Coast,1.9074511528015137,0.8731995820999146,1,1,173.14543659222227,2.3,0.9,1.8,0.8,0.0,2.3,1.8,0.33,21.0,4.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-20,Netherlands,Sweden,2.6301522254943848,0.9649925231933594,1,0,285.7356942670981,2.8,0.6,1.4,2.0,0.0,2.8,1.4,0.33,12.0,14.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-20,Tunisia,Japan,0.8596453666687012,1.6653321981430054,0,2,-196.69739884130877,1.5,0.9,1.8,0.6,0.0,1.5,1.8,0.33,7.0,8.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-21,Belgium,Iran,1.6566450595855713,0.9358888268470764,1,0,116.06513785848915,3.6,0.9,1.4,0.9,0.0,3.6,1.4,0.33,15.0,7.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-21,New Zealand,Egypt,1.177470326423645,1.08378267288208,3,2,31.16353939030546,1.0,1.5,1.3,0.7,1.0,0.0,1.0,0.0,3.0,4.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-21,Spain,Saudi Arabia,3.1302225589752197,0.4736911952495575,5,0,518.7686815894945,2.9,0.5,0.9,1.3,0.0,2.9,0.9,0.33,17.0,7.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-21,Uruguay,Cape Verde,2.2124013900756836,0.666775107383728,2,1,294.3035150543376,1.0,0.7,1.5,1.3,0.0,1.0,1.5,0.33,15.0,1.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-22,Argentina,Austria,2.3727283477783203,0.7492140531539917,4,1,360.6753492836358,2.4,0.3,2.7,0.6,0.0,2.4,2.7,0.33,19.0,8.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-22,France,Iraq,2.5492708683013916,0.5951181650161743,3,0,388.7210746627834,2.6,0.9,1.1,0.9,0.0,2.6,1.1,0.33,17.0,2.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-22,Jordan,Algeria,1.0905660390853882,1.3586329221725464,1,4,-16.211734377101948,2.0,1.3,1.8,0.7,0.0,2.0,1.8,0.33,1.0,5.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-22,Norway,Senegal,1.4791027307510376,1.05519437789917,2,2,37.53658478684929,3.0,0.7,2.0,0.9,0.0,3.0,2.0,0.33,4.0,4.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-23,Colombia,DR Congo,2.071197271347046,0.6620175242424011,0,1,312.0782628911925,2.3,1.0,1.2,0.5,0.0,2.3,1.2,0.33,7.0,2.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-23,England,Ghana,2.602276086807251,0.7189803719520569,3,0,475.33658980291557,2.1,0.5,1.4,1.7,0.0,2.1,1.4,0.33,17.0,5.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-23,Panama,Croatia,1.0365424156188965,1.4952415227890015,0,0,-107.45285320863923,1.9,0.8,2.2,0.8,0.0,1.9,2.2,0.33,2.0,7.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-23,Portugal,Uzbekistan,2.076643943786621,0.7845702767372131,3,1,237.73965902922805,2.6,1.0,1.3,0.7,0.0,2.6,1.3,0.33,9.0,1.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-24,Bosnia and Herzegovina,Qatar,1.8837838172912598,1.1262658834457397,3,0,60.62955863839625,1.9,1.2,1.0,2.1,0.0,1.9,1.0,0.33,2.0,2.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-24,Canada,Switzerland,1.2042149305343628,1.052133560180664,1,2,-54.095619398418876,1.2,0.4,2.3,0.8,0.0,1.2,2.3,0.33,3.0,13.0,1.0,0.0,0.0,0.0
60,Group stage,2026-06-24,Mexico,Czech Republic,1.76312255859375,0.7662906050682068,3,1,103.86257870963323,1.0,0.6,2.2,1.3,0.0,1.0,2.2,0.33,18.0,2.0,1.0,0.0,0.0,0.0
60,Group stage,2026-06-24,Morocco,Haiti,1.8929755687713623,0.7084289193153381,1,0,215.39386438982115,1.5,0.4,1.4,1.0,0.0,1.5,1.4,0.33,7.0,2.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-24,Scotland,Brazil,0.8434398174285889,2.1580631732940674,2,0,-227.29680622254546,1.5,1.3,1.8,1.0,0.0,1.5,1.8,0.33,9.0,23.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-24,South Africa,South Korea,0.8654011487960815,2.1152515411376953,1,2,-259.2629562422692,1.8,1.7,1.3,1.3,0.0,1.8,1.3,0.33,4.0,12.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-25,Curaçao,Ivory Coast,0.8291349411010742,1.8194011449813843,1,2,-190.99278607245378,1.6,1.3,1.9,0.8,0.0,1.6,1.9,0.33,1.0,4.0,0.0,1.0,0.0,0.0
60,Group stage,2026-06-25,Ecuador,Germany,1.1166553497314453,1.4664416313171387,2,0,2.154023528462403,1.0,0.7,2.4,0.8,0.0,1.0,2.4,0.33,5.0,21.0,0.0,1.0,0.0,0.0
